engaged,la,ra,lh,rh,head,body
engaged,la still,ra still,lh claw front,rh claw front,head nod,body still
engaged,la still,ra still,lh claw front,rh claw front,head nod,body still
engaged,la still,ra still,lh claw front,rh claw front,head nod,body still
engaged,la still,ra still,lh claw front,rh claw front,head nod,body still
engaged,la still,ra still,lh claw front,rh claw front,head nod,body still
engaged,la still,ra still,lh claw front,rh claw front,head nod,body still
engaged,la still,ra still,lh claw front,rh claw front,head nod,body still
engaged,la still,ra wave,lh claw front,rh claw front,head nod,body still
engaged,la still,ra wave,lh claw front,rh claw front,head nod,body still
engaged,la still,ra wave,lh claw front,rh claw front,head nod,body still
engaged,la still,ra wave,lh claw front,rh claw front,head nod,body still
engaged,la still,ra wave,lh claw front,rh claw front,head nod,body still
engaged,la still,ra wave,lh claw front,rh claw front,head nod,body still
engaged,la still,ra wave,lh claw front,rh claw front,head nod,body still
engaged,la still,ra wave,lh claw front,rh claw front,head nod,body still
engaged,la still,ra wave,lh claw front,rh claw front,head nod,body still
engaged,la still,ra wave,lh claw front,rh claw front,head nod,body still
engaged,la still,ra wave,lh claw front,rh claw front,head nod,body still
engaged,la still,ra wave,lh claw front,rh claw front,head nod,body still
engaged,la still,ra wave,lh claw front,rh claw front,head nod,body still
engaged,la wave,ra wave,lh claw front,rh claw front,head nod,body still
engaged,la wave,ra wave,lh claw front,rh claw front,head nod,body still
engaged,la wave,ra wave,lh claw front,rh claw front,head nod,body still
engaged,la wave,ra wave,lh claw front,rh claw front,head nod,body still
engaged,la wave,ra wave,lh claw front,rh claw front,head nod,body still
engaged,la wave,ra wave,lh claw front,rh claw front,head nod,body still
engaged,la wave,ra wave,lh claw front,rh claw front,head nod,body still
engaged,la wave,ra wave,lh claw front,rh claw front,head nod,body still
engaged,la wave,ra wave,lh claw front,rh claw front,head nod,body still
engaged,la wave,ra wave,lh claw front,rh claw front,head nod,body still
engaged,la wave,ra wave,lh claw front,rh claw front,head nod,body still
engaged,la wave,ra wave,lh stop,rh claw front,head nod,body still
engaged,la wave,ra wave,lh stop,rh claw front,head nod,body still
engaged,la wave,ra wave,lh stop,rh claw front,head nod,body still
engaged,la wave,ra wave,lh stop,rh claw front,head nod,body still
engaged,la wave,ra wave,lh stop,rh claw front,head nod,body still
engaged,la wave,ra wave,lh stop,rh claw front,head nod,body still
engaged,la wave,ra wave,lh claw front,rh claw front,head nod,body still
engaged,la wave,ra wave,lh claw front,rh claw front,head nod,body still
engaged,la wave,ra wave,lh claw front,rh claw front,head nod,body still
engaged,la wave,ra wave,lh claw front,rh claw front,head nod,body still
engaged,la wave,ra wave,lh claw front,rh claw front,head nod,body still
engaged,la wave,ra wave,lh claw front,rh claw front,head nod,body still
engaged,la wave,ra wave,lh claw front,rh claw front,head nod,body still
engaged,la wave,ra wave,lh claw front,rh claw front,head nod,body still
engaged,la wave,ra wave,lh claw front,rh claw front,head nod,body still
engaged,la wave,ra wave,lh claw front,rh claw front,head nod,body still
engaged,la wave,ra wave,lh claw front,rh claw front,head nod,body still
engaged,la wave,ra wave,lh claw front,rh claw front,head nod,body still
engaged,la still,ra wave,lh claw front,rh claw front,head nod,body still
engaged,la still,ra wave,lh claw front,rh claw front,head nod,body still
engaged,la still,ra wave,lh claw front,rh claw front,head nod,body still
engaged,la still,ra still,lh claw front,rh claw front,head nod,body still
engaged,la still,ra still,lh claw front,rh claw front,head nod,body still
engaged,la still,ra wave,lh claw front,rh claw down,head nod,body still
engaged,la still,ra wave,lh claw front,rh claw down,head nod,body still
engaged,la still,ra wave,lh claw front,rh claw left,head nod,body still
engaged,la still,ra still,lh claw right,rh claw left,head nod,body still
engaged,la still,ra still,lh claw right,rh claw left,head nod,body still
engaged,la blind,ra still,lh claw right,rh claw left,head nod,body still
engaged,la blind,ra still,lh claw right,rh claw left,head nod,body still
engaged,la blind,ra blind,lh claw right,rh claw left,head nod,body still
engaged,la blind,ra blind,lh claw right,rh claw left,head nod,body still
engaged,la blind,ra blind,lh claw right,rh claw left,head nod,body still
engaged,la blind,ra blind,lh other,rh other,head nod,body still
engaged,la blind,ra blind,lh other,rh other,head nod,body still
engaged,la blind,ra blind,lh other,rh other,head nod,body still
engaged,la blind,ra blind,lh other,rh other,head nod,body still
engaged,la blind,ra blind,lh other,rh other,head other,body still
engaged,la blind,ra blind,lh other,rh other,head other,body still
engaged,la blind,ra blind,lh other,rh other,head other,body still
engaged,la blind,ra blind,lh other,rh other,head other,body still
engaged,la blind,ra blind,lh other,rh other,head other,body still
engaged,la blind,ra blind,lh other,rh other,head other,body still
engaged,la blind,ra blind,lh other,rh other,head other,body still
engaged,la blind,ra blind,lh other,rh other,head other,body still
engaged,la blind,ra blind,lh other,rh other,head other,body still
engaged,la blind,ra blind,lh other,rh other,head other,body still
engaged,la blind,ra blind,lh other,rh other,head other,body still
engaged,la blind,ra blind,lh other,rh other,head other,body still
engaged,la blind,ra blind,lh other,rh other,head other,body still
engaged,la blind,ra blind,lh other,rh other,head other,body still
engaged,la blind,ra blind,lh other,rh other,head other,body still
engaged,la blind,ra blind,lh other,rh other,head other,body still
engaged,la blind,ra blind,lh other,rh other,head other,body still
engaged,la blind,ra blind,lh other,rh other,head other,body still
engaged,la blind,ra blind,lh other,rh other,head nod,body still
engaged,la blind,ra blind,lh other,rh other,head other,body still
engaged,la blind,ra blind,lh other,rh other,head other,body still
engaged,la blind,ra blind,lh other,rh other,head nod,body still
engaged,la blind,ra blind,lh other,rh other,head nod,body still
engaged,la blind,ra blind,lh other,rh other,head nod,body still
engaged,la blind,ra blind,lh other,rh other,head nod,body still
engaged,la blind,ra blind,lh other,rh other,head nod,body still
engaged,la blind,ra blind,lh other,rh other,head nod,body still
engaged,la blind,ra blind,lh other,rh other,head nod,body still
engaged,la blind,ra blind,lh other,rh other,head nod,body still
engaged,la blind,ra blind,lh other,rh other,head nod,body still
engaged,la blind,ra blind,lh other,rh other,head other,body still
engaged,la blind,ra blind,lh other,rh open back,head other,body still
engaged,la blind,ra blind,lh other,rh open back,head nod,body still
engaged,la blind,ra blind,lh other,rh open back,head other,body still
engaged,la blind,ra blind,lh other,rh open back,head other,body still
engaged,la blind,ra blind,lh other,rh claw left,head nod,body still
engaged,la blind,ra blind,lh other,rh claw left,head nod,body still
engaged,la blind,ra blind,lh other,rh fist,head nod,body still
engaged,la blind,ra blind,lh other,rh fist,head nod,body still
engaged,la blind,ra blind,lh other,rh fist,head nod,body still
engaged,la blind,ra blind,lh other,rh fist,head nod,body still
engaged,la blind,ra still,lh other,rh fist,head nod,body still
engaged,la blind,ra still,lh other,rh open down,head nod,body still
engaged,la blind,ra still,lh other,rh claw down,head nod,body still
engaged,la blind,ra still,lh other,rh claw down,head nod,body still
engaged,la blind,ra still,lh other,rh claw down,head nod,body still
engaged,la blind,ra still,lh other,rh claw down,head nod,body still
engaged,la blind,ra still,lh other,rh open down,head nod,body still
engaged,la blind,ra still,lh other,rh claw down,head nod,body still
engaged,la blind,ra still,lh other,rh claw down,head nod,body still
engaged,la blind,ra still,lh other,rh claw down,head nod,body still
engaged,la blind,ra still,lh other,rh claw down,head nod,body still
engaged,la blind,ra still,lh other,rh l,head nod,body still
engaged,la blind,ra still,lh other,rh l,head nod,body still
engaged,la blind,ra still,lh other,rh l,head nod,body still
engaged,la blind,ra still,lh other,rh claw down,head nod,body still
engaged,la blind,ra still,lh other,rh claw down,head nod,body still
engaged,la blind,ra still,lh other,rh claw down,head other,body still
engaged,la blind,ra still,lh other,rh claw down,head other,body still
engaged,la blind,ra still,lh other,rh claw down,head other,body still
engaged,la blind,ra still,lh other,rh claw down,head other,body still
engaged,la blind,ra still,lh other,rh claw down,head other,body still
engaged,la blind,ra still,lh other,rh claw down,head other,body still
engaged,la blind,ra still,lh other,rh claw down,head other,body still
engaged,la blind,ra still,lh other,rh claw down,head other,body still
engaged,la blind,ra still,lh other,rh claw down,head other,body still
engaged,la blind,ra still,lh other,rh closed down,head other,body still
engaged,la blind,ra still,lh other,rh claw down,head other,body still
engaged,la blind,ra still,lh other,rh claw down,head other,body still
engaged,la blind,ra still,lh other,rh closed down,head other,body still
engaged,la blind,ra still,lh other,rh claw down,head other,body still
engaged,la blind,ra still,lh other,rh closed down,head other,body still
engaged,la blind,ra still,lh other,rh closed down,head other,body still
engaged,la blind,ra still,lh other,rh claw down,head other,body still
engaged,la blind,ra still,lh other,rh closed down,head other,body still
engaged,la blind,ra still,lh other,rh closed down,head other,body still
engaged,la blind,ra still,lh other,rh claw down,head other,body still
engaged,la blind,ra still,lh other,rh closed down,head other,body still
engaged,la blind,ra still,lh other,rh closed down,head other,body still
engaged,la blind,ra still,lh other,rh closed down,head other,body still
engaged,la blind,ra still,lh other,rh closed down,head other,body still
engaged,la blind,ra still,lh other,rh closed down,head other,body still
